OTU,BT1,BT10,BT11,BT12,BT2,BT3,BT4,BT5,BT6,BT7,BT8,BT9,BTQ1,BTQ10,BTQ11,BTQ12,BTQ2,BTQ3,BTQ4,BTQ5,BTQ6,BTQ7,BTQ8,BTQ9,PCRNeg,PSO1,PSO10,PSO11,PSO12,PSO2,PSO4,PSO5,PSO6,PSO7,PSO8,PSO9,PSP1,PSP10,PSP11,PSP12,PSP2,PSP3,PSP4,PSP5,PSP6,PSP7,PSP8,PSP9,ZYMO1,ZYMO10,ZYMO11,ZYMO12,ZYMO2,ZYMO3,ZYMO4,ZYMO5,ZYMO6,ZYMO7,ZYMO8,ZYMO9
080d80fa706459326c971e79640148e6,66,0,0,0,0,0,0,0,59,0,0,165,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,108,0,0,0,6550,0,0,0,0,0,0,0,0,0,0,0,4094,0,0,0,0,97,0,0,84,0,0,0,8238
df974a5e20cffdd46e45305883151c0c,36,50,0,0,25,0,29,123,0,0,0,0,108,68,0,0,39,65,88,58,0,0,40,0,0,0,23,0,0,0,0,0,0,0,0,119,43,57,0,0,0,0,0,56,30,0,0,0,18,34,0,0,0,0,0,25,40,0,0,54
4b52e20f82f6420bcc7156d2764ed40c,0,52,0,0,69,0,0,0,0,0,0,0,116,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
6b89817c08afb896cfbed9d14a9f1d00,34,181,0,0,87,0,35,349,0,0,0,0,131,95,0,0,294,43,372,0,0,0,51,0,0,0,247,0,0,0,0,129,0,352,0,142,251,254,0,0,0,0,23,254,0,80,0,0,34,73,0,0,231,0,76,339,111,0,36,50
0cf10c773f68a6b2109e6e1641be120f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,25,0,69,0,0,0,0,0
61e82178fa4de450c7fc15a22d2cbf2a,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,62,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
f0762ff6a35ad6f3876c793f11bbf693,0,0,0,0,0,0,0,0,0,0,0,0,240,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f35352e8b008ac27424587d3f057323d,0,77,0,0,0,0,0,46,0,0,0,0,36,0,0,0,0,0,10,95,0,0,0,0,0,3,56,0,0,0,0,76,0,236,0,0,34,0,0,0,26,0,0,35,0,0,0,0,0,0,0,0,45,0,0,93,0,0,21,0
f2d48c5381cde37eab9924c22e5ef3b1,122,583,0,0,182,0,144,314,0,335,0,0,156,165,0,0,365,701,468,167,0,0,0,0,0,0,156,0,0,0,0,239,0,0,0,378,151,100,0,0,84,0,0,249,0,0,0,0,0,442,0,0,253,26,47,258,207,0,71,195
9b0da42ccb259e92e697cfc24219feb0,0,66,0,0,0,0,0,81,0,0,0,0,50,0,0,0,0,0,85,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bea9fe5735339b03d3da8b86a93f46c2,0,74,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0
c2b570305f12b68e2c489c488da4a514,0,51,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,54,0,0,0,0,0,0,0,44,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,72,0,0,39,0,0,0,0,0,35,0,0,27,0,34,0,16
267f01cca066e71231017955119227b9,0,41,0,0,0,0,37,77,0,0,0,0,0,58,0,0,0,47,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,60,70,0,0,0,0,0,60,0,0,0,0,0,101,0,0,111,17,0,80,58,0,0,0
e582ddb54983d5decebc072ac407e672,39,0,0,0,0,376,0,25,6541,0,59,84718,0,0,0,0,0,66845,0,0,41722,0,0,8807,0,0,0,0,0,0,0,42,33673,110,0,2565,30,45,42,0,0,142840,0,0,56294,0,0,56336,0,0,0,0,0,81535,0,0,32405,0,0,13307
7b1f5e6781480f8e9e5408e2c887ea2a,0,0,0,0,0,0,0,0,0,85,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,34,0,246,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,234,0,0,0,21,0,0,0
2408792a40b1ed9a1feae240e4b04cd5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0
b845257aabce2436cf4ede0462a7e326,0,142,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,282,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,107,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,26
9ff8dfce60f9b71e030db09b956da09c,57,74,0,0,0,0,0,0,0,22,0,0,57,0,0,0,0,37,64,0,0,0,0,0,0,0,44,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,15,88,28,142,0,0,0,0,0,0,0,0,0,93,0,0,0,0
cb12212a729d0e80054bfd36c63a47ac,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,291,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4cdf4c2160da0e270bcc7edc03819f78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777
ac24fb1873cd87f0c8a29f5677803392,25,633,0,0,136,0,104,71,0,117,0,0,0,0,0,0,0,87,0,393,41,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,40,53,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,905
a6ad86f67c077fcfbab7b6df89401483,0,78,0,0,49,0,0,58,0,0,0,0,31,0,0,0,0,0,0,77,0,0,30,0,0,0,25,0,0,0,0,0,0,0,0,34,0,64,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fdfa88f7ba8c09bbd5abf27f747b796,0,36,0,0,70,0,0,0,0,0,0,0,73,0,0,0,0,0,49,0,0,0,0,0,0,0,21,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
cd509502f54f208dc16d6157c13ad80d,83,224,0,0,87,0,63,391,74,46,0,0,166,166,0,0,75,174,193,143,22,0,96,0,0,0,256,0,0,0,0,101,0,187,0,200,366,294,0,0,88,0,16,452,33,29,0,39,124,178,0,0,692,52,67,293,244,97,0,0
dee712defadbd2361af8b3b5dddc3f22,0,33,0,0,104,0,0,88,0,0,0,0,0,0,0,0,65,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
9228e1eeb71ef11b9e1fd4f5ff64a43d,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
e5399581178dc7392050c3a1a7fe8a15,0,0,0,0,0,0,35,74,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0392efb3d26b80d18a2e1dba90d073a6,0,333,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e25a35dc940bd3d9b0d1e610ff3f659,0,0,0,0,29,0,21,41,0,46,0,0,36,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,5,0,0,0,34,0,0,0,48,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,81,38,124,0,0
d38998cbb7b03c89def931a9d4b2a136,0,70,0,0,0,0,0,42,0,86,0,0,0,70,0,0,0,185,180,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,28,0,0,0,1130
1ef83999e593f29e54575e8be4d5a2e8,0,148,0,0,0,0,33,0,0,112,0,0,37,0,0,0,13,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5
5a0092a3439d0bf6c1448503d9e7dd65,0,75,0,249,87,0,66,75,57,199,159,242,93,113,65,92,62,159,0,0,69,0,44,0,333,6,0,0,476,0,0,130,0,66,141,0,0,0,0,306,0,35,245,0,168,0,289,142,0,0,20,24,0,69,0,0,0,0,0,0
54f733d24bf93401c13dc1373bd5d43e,55,13,0,0,30,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,31,0,0,0,0,12,26,0,0,23,0,0,24,0,7,0,0
5f7c54ad58846df78b2dd6bf14959435,0,70,0,0,0,0,0,136,0,203,0,0,0,43,0,0,37,0,34,0,0,0,0,0,0,0,85,0,0,0,2,98,0,0,0,338,50,95,0,0,0,0,0,74,0,0,0,18,0,87,0,0,85,0,36,129,19,32,0,82
bc95996d30d3af8bf619eb1a56f534a4,0,178,0,0,0,0,0,112,0,0,0,0,196,360,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,157,0,0,0,0,0,0,146,46,0,0,0,98,86,0,0,205,0,47,302,69,39,0,40
169cef6705c0715e159465474157a61e,27,0,0,0,17,0,20,0,0,0,0,0,0,0,0,0,0,0,0,52,34,0,0,0,0,0,23,0,0,0,0,0,0,0,0,19,0,76,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
35af3bb7e8bf2fba6c58da79b2cfdaed,73,0,0,0,84,0,0,0,0,0,0,0,54,47,0,0,59,68,98,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,101,0,90,0,0,0,0,0,77,0,0,0,0,77,88,0,0,179,0,0,58,69,0,0,25
71a3789272fd185e9863a407a75e090d,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
dc346ade675c5afa2258fe58f45fa940,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18
a6202bc10770547966f6a485ca1f3c60,0,0,0,0,0,0,0,22,0,0,0,0,72,0,0,0,0,21,0,132,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,20,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
2699ede2f851e8d76d447c9b150ea457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,67,0,0,0,0,0,0,32,0,40,0,0,0,90,0,0,0,0,0,0,0,0,0,155,0,0,0
8233f338512c9fc70ded75af6e5dc551,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,18,0,25,0,0,0,0,0,0,0,22,0,0,0,0,29,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,16,0,0,0,104,31,6,28,0,0,0,0
a2cfe0394820dd04585cfde10b702c77,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
f4262a93b1b597ac89edadc907a53595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,171,0
a488258e5074538d3fd8b8f0ae4653ff,0,284,0,0,0,0,0,0,0,0,0,30,0,32,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,88,38,0,0,12
0bcf084287d4cd29898ff015c6852ed1,0,18,0,0,0,0,0,94,0,59,0,0,31,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,38,16,0,0,0
ea277ffa9d067da4ae347ccbe06c4d57,404,345,0,0,144,0,103,326,0,268,59,0,429,322,0,0,338,426,388,106,0,0,0,0,0,0,396,0,0,0,17,217,0,629,0,500,757,548,0,0,124,0,70,895,461,85,0,0,202,151,0,0,855,86,0,1125,913,229,58,136
1ba1cadd71b3f91779260ca9cb7f71ba,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9534dc0cca3a55e90695d3a29ded0754,49,31,0,0,0,0,0,156,0,0,0,0,2159,66,0,0,28,0,15,13,0,0,0,0,0,0,56,0,0,0,0,18,0,96,0,304,1092,30,0,0,81,0,67,3188,53,23,0,0,0,34,0,0,87,0,0,147,0,26,21,0
3f554fc02087a8e863b606c53aacb2c4,0,132,0,0,31,0,19,0,0,0,0,28,100,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,274,78,63,0,0,0,0,0,0,0,0,0,0,0,74,20,0,68,31,0,0,106,0,62,128
074d159b75c3983b6af1ff3cde813ef2,117,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,27,85,39,0,0,0,0,0,17,45,0,0,0,0,0,0,0,0,148,122,76,0,0,0,0,0,83,0,0,0,0,36,303,0,0,71,0,0,98,0,0,0,0
a0488289921fa307bda02b5a4c1af975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,34,0
26e9fca4617c8b9fff8baccfb8411e19,23,0,0,0,18,0,0,173,0,27,0,0,108,66,0,0,138,0,0,262,0,0,0,0,0,0,74,0,0,5,0,79,0,0,0,134,137,0,0,0,0,40,34,142,28,0,0,37,19,112,0,0,86,0,39,87,83,0,0,0
2d5f91307f17c971ce102fae62dffebf,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,812
471310eb1207408f5cb192b8c7906d1e,27,0,0,0,0,0,0,30,0,0,0,0,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,131,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0
378baac274554a02e9baae328d55e6cb,0,43,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,25,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,80,12,43,0,0
1018deb2f9ebb8515e8d90bc161da8fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d5b4b1a022569d597c6dd3d418728ec,0,59,0,0,0,0,0,57,11,94,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,24,0,0,0,0,43,0,0,0,0,0,45,0,0,0,0,0,37,15,0,0,4,0,0,0,0,0,0,0,64,39,0,0,0
66c501652a5b210516514e93b4b8fbd1,0,25,0,0,171,0,0,121,0,0,0,0,38,57,0,0,0,0,37,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,41,43,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,38,0,0,0,0,26,0,0
3bed5135159aec94b3abbdf6e0f89edf,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,33,0,0,0,0,0,17,0,0,0,0,64,0,0,0,34,35,0,0,0,0,0,13,45,0,0,0,0,0,0,0,0,72,0,45,0,0,0,0,51
c664f0b1022ab3c37d7a58b5f3cdfb8b,0,0,0,0,90,0,0,65,0,0,0,0,95,0,0,0,68,153,271,0,0,0,0,0,0,0,97,0,0,0,0,0,0,165,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,138,0,0,211,0,0,219,0,0,0,0
fa7187422e15aa80f3c77d640f6dfad2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438
aa5a7a2bb057ae00eec290f944ac3c9f,0,0,0,0,195,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,68,0,0,0,0,0,0,0,96,0,0,0,0
f73f4628600569c1ec388a28e7745be7,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,41,103,0,0,0,0,0,0,0,0,4,0,0,0,0,87,0,0,17,193,46,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0
acc9fe71e73911296be5fdbed788df1c,76,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,56,0,0,0,0,19,0,0,0,0,0,0,42,15,0,0,0,0,0,0
107aeb5cf36fea43feb81902c13ac083,39,547,0,0,53,0,290,160,56,0,0,0,0,0,0,0,68,145,0,2073,11,0,51,0,0,0,44,0,0,0,14,56,0,53,0,40,0,117,0,0,23,0,78,199,82,0,0,0,0,0,0,0,30,39,74,71,27,0,0,0
152da699f22523328732ec05590c2fd4,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123db647109fd29a6df67afc6e44681,34,32,0,0,67,0,0,0,0,13,0,0,52,0,0,0,94,0,88,0,0,0,0,0,0,0,46,0,0,0,0,27,0,69,0,105,18,12,0,0,34,0,0,72,0,0,0,0,0,35,0,0,103,26,0,44,23,0,0,0
b1b6473807cfacd2a36d6837b4483e99,0,39,0,0,0,0,40,0,0,0,0,0,10,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,11,0,0,52,51,0,0,13,0,0,52,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
01b200c232dbad3425ac3d9572242817,0,0,0,0,0,0,0,50,0,0,0,0,182,53,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,34,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830b77ecac967163b50f4c59d7c5820,0,0,0,0,29,0,26,102,0,0,0,0,0,0,0,0,12,0,100,0,0,0,0,0,0,0,0,0,0,0,0,23,0,59,0,42,0,0,0,0,0,0,0,40,0,0,0,0,0,59,0,0,0,40,0,41,0,17,0,0
cae9c7e6377aeb1832c43edb271b8ecd,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,103,0,0,0,57,0,0,47,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
5fe8601e8cf022418d2a594da85a29ca,248,290,0,0,199,0,0,358,77,346,0,0,345,287,0,0,271,150,232,77,65,0,0,0,0,0,246,0,0,0,0,186,0,458,0,139,477,316,0,0,88,0,69,702,144,0,0,0,307,99,0,0,209,0,0,532,121,0,45,0
b25c06fe21f9cf9cfe687ebe24966923,61,0,0,139,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,63,0,0,0,334,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0
5d961408892ca52a2883b26463948347,54,23,0,0,0,0,0,83,0,155,0,0,0,0,0,52,25,0,0,21,0,0,0,0,0,0,53,0,0,0,0,94,0,0,0,0,46,60,0,0,0,0,0,42,0,0,0,17,44,0,0,0,50,0,0,0,0,0,0,0
27df50fdf992ed75d67be5adfc5d754d,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,37,145,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,115,0,0,116,76,0,0,0
04d8b672797715db801859dfdc78cf3e,0,1105,0,0,0,0,63,168,0,0,0,0,62,44,0,0,45,32,296,1515,41,0,88,0,0,0,200,0,0,0,0,76,0,0,0,0,100,119,0,0,0,0,0,244,0,0,82,0,0,0,0,0,42,0,0,101,0,0,57,0
1d4e72ea4e9a699e97445c95c0750e4c,68,622,0,0,18,17,397,146,0,0,0,86,233,149,0,0,119,208,687,59,39,0,58,0,0,0,304,0,0,0,0,449,0,325,20,75,148,27156,0,0,332,0,42,1024,71,42,0,86,58,217,0,0,128,0,168,620,83,30,198,442
1ea03d471a7cc4266c467db8d6e160cd,27,50,0,0,70,0,0,64,0,0,0,0,16,0,0,0,0,80,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,60,58,0,0,0,0,0,0,38,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
36766678ceef442dd23480190711bbe7,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,20,64,32,0,0,0,0,0,0,0,11,0,0,0,0,73,0,48,0,15,26,74,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,53,0,0,0,2237
39a4be0465d3ce3cb73164f60baa738d,40,0,0,0,37,0,0,0,0,0,0,0,13,383,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,63,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,19,0,0,0,0
6d3e4e85eadf40ffc44089873c3654f6,0,0,0,0,12,0,0,0,0,0,0,0,28,26,10,0,109,0,0,0,0,0,0,0,0,0,24,0,0,0,0,56,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,28,0,0,0,0,0,0,0
b667acf612a3cbb5ad7c0329b4d3079c,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,26,0,0,0,0,0,0,0
eeb93ed5189d73a6d42e80468642b66e,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,137,0,0,0,0,25,0,0,0,0,0,0,39,0,0,0,0
9b9156403c984901b2a099563996ed03,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0
59376a450fa0ed6011fe2f4e5dc5fead,0,0,0,0,0,0,0,0,0,0,0,0,179,17,0,0,0,0,16,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d0bd9a5d637e7b733b0abdc31e4c44d,0,649,0,0,157,0,161,0,0,205,0,0,2151,88,0,0,225,238,0,563,187,0,34,0,0,146,0,0,0,0,0,0,0,137,0,0,0,0,0,0,75,0,44,259,197,0,0,0,0,0,0,0,0,217,0,0,83,0,130,109
0574e63a872f27bd1f8caae4984e0e9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,203,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,74,0,0,0,48,0
83ae3b531b149f6d4a64c36619d24c0b,0,66,0,0,32,0,0,0,0,23,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd5fcfe31f1c9534e0e428a4c5017f29,0,39,0,0,10,0,0,37,0,0,0,0,0,0,0,0,0,45,40,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,45,0,0,0,0,0,16,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,32
f4a41c968abdf0125d9ba716384c57b4,0,0,0,0,0,0,0,0,0,116,0,0,91,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34c73c84850ee874a19521c05eb4746d,316,442,0,0,348,0,662,3233,0,670,64,0,647,320,0,0,686,837,614,484,107,0,0,0,0,0,685,0,0,0,0,1154,0,776,0,230,514,663,0,0,663,46,89,989,52,52,32,162,171,80,0,0,2219,0,536,4219,231,136,104,96
8fa7fd0334dfbd187045217e122569e1,137,46,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,13,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
8ef571defe14be0758a9a7d86234c87f,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
276416e74654427a2f42cb51b1fa34a4,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,18,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74f314191f9288d0fdbd00bfd0e69643,0,42,0,0,36,0,151,61,0,0,31,128,0,80,0,0,180,763,63,29,84,0,47,0,0,0,144,0,0,0,0,130,0,85,0,872,87,0,0,0,319,0,99,106,0,0,0,41,22,48,0,0,114,12,58,254,0,0,59,34
